Highest Layer,Transport Layer,Source IP,Dest IP,Source Port,Dest Port,Packet Length,Packets/Time,target
TCP,TCP,1,192.168.1.1,49603,80,66,7.399718142212454,1
TCP,TCP,1,192.168.1.1,49604,80,66,7.393433115897794,1
TCP,TCP,1,192.168.1.1,49605,80,66,7.395412065097843,1
TCP,TCP,1,192.168.1.1,49715,80,62,7.397649031844697,1
TCP,TCP,1,192.168.1.1,49516,80,62,7.39988599859155,1
TCP,TCP,1,192.168.1.1,49716,80,62,7.401864657493598,1
TCP,TCP,1,192.168.1.1,49606,80,66,7.395842625484692,1
TCP,TCP,1,192.168.1.1,49517,80,62,7.398077019027134,1
TCP,TCP,1,192.168.1.1,49607,80,66,7.391551180915184,1
TCP,TCP,1,192.168.1.1,49518,80,62,7.393525514511282,1
BOOTP,UDP,1,255.255.255.255,68,67,331,7.395757185357799,1
TCP,TCP,1,192.168.1.1,49608,80,66,7.397988856204316,1
TCP,TCP,1,192.168.1.1,49600,80,66,7.391728107991588,1
TCP,TCP,1,192.168.1.1,49519,80,62,7.393700097203954,1
TCP,TCP,1,192.168.1.1,49609,80,66,7.395929129491323,1
ARP,TCP,1,192.168.1.1,0,0,60,7.3896781359602715,1
ARP,TCP,0,192.168.1.10,0,0,42,7.39190461325342,0
TCP,TCP,1,192.168.1.1,49601,80,66,7.394131090546568,1
TCP,TCP,1,192.168.1.1,49520,80,62,7.396100671443433,1
TCP,TCP,1,192.168.1.1,49610,80,66,7.398327071404735,1
TCP,TCP,1,192.168.1.1,49521,80,62,7.392080706031758,1
TCP,TCP,1,192.168.1.1,49602,80,66,7.394304557026353,1
TCP,TCP,1,192.168.1.1,49603,80,66,7.396528408020948,1
TCP,TCP,1,192.168.1.1,49604,80,66,7.398752259015542,1
TCP,TCP,1,192.168.1.1,49605,80,66,7.400976110010136,1
TCP,TCP,1,192.168.1.1,49611,80,66,7.402943130251361,1
TCP,TCP,1,192.168.1.1,49522,80,62,7.396698845639172,1
TCP,TCP,1,192.168.1.1,49606,80,66,7.398663692738425,1
TCP,TCP,1,192.168.1.1,49612,80,66,7.400884846653987,1
TCP,TCP,1,192.168.1.1,49523,80,62,7.394650261262882,1
TCP,TCP,1,192.168.1.1,49607,80,66,7.396612867113115,1
TCP,TCP,1,192.168.1.1,49524,80,62,7.398831407265218,1
TCP,TCP,1,192.168.1.1,49613,80,66,7.392606492767449,1
TCP,TCP,1,192.168.1.1,49608,80,66,7.394566866377491,1
TCP,TCP,1,192.168.1.1,49614,80,66,7.388354123524467,1
TCP,TCP,1,192.168.1.1,49525,80,62,7.390312338595272,1
BOOTP,UDP,1,255.255.255.255,68,67,331,7.392525669634084,1
TCP,TCP,1,192.168.1.1,49609,80,66,7.394739000672897,1
TCP,TCP,1,192.168.1.1,49526,80,62,7.3885333434394305,1
TCP,TCP,1,192.168.1.1,49717,80,66,7.390489256087754,1
TCP,TCP,1,192.168.1.1,49610,80,66,7.392699991731215,1
TCP,TCP,1,192.168.1.1,49718,80,66,7.38650392112071,1
BOOTP,UDP,1,255.255.255.255,68,67,342,7.388457616714314,1
TCP,TCP,1,192.168.1.1,49611,80,66,7.390665763043279,1
TCP,TCP,1,192.168.1.1,49719,80,66,7.392873909372243,1
TCP,TCP,1,192.168.1.1,49612,80,66,7.386684894041698,1
TCP,TCP,1,192.168.1.1,49720,80,66,7.388636293943681,1
TCP,TCP,1,192.168.1.1,49721,80,66,7.382459313116407,1
TCP,TCP,1,192.168.1.1,49613,80,66,7.3760431060753495,1
ARP,TCP,1,192.168.1.1,0,0,60,7.378243596262126,1
ARP,TCP,0,192.168.1.11,0,0,42,7.380444086448903,0
TCP,TCP,1,192.168.1.1,49600,80,62,7.38264457663568,1
TCP,TCP,1,192.168.1.1,49614,80,66,7.384845066822456,1
TCP,TCP,1,192.168.1.1,49722,80,66,7.378433566315481,1
TCP,TCP,1,192.168.1.1,49601,80,62,7.380378424405384,1
TCP,TCP,1,192.168.1.1,49717,80,66,7.382576273846839,1
TCP,TCP,1,192.168.1.1,49723,80,66,7.3847741232882935,1
TCP,TCP,1,192.168.1.1,49602,80,62,7.378623086217377,1
TCP,TCP,1,192.168.1.1,49718,80,66,7.380565673171287,1
BOOTP,UDP,1,255.255.255.255,68,67,342,7.382760963377465,1
TCP,TCP,1,192.168.1.1,49724,80,66,7.3766193533171585,1
TCP,TCP,1,192.168.1.1,49603,80,62,7.3785597494452775,1
TCP,TCP,1,192.168.1.1,49604,80,62,7.380752486369333,1
TCP,TCP,1,192.168.1.1,49605,80,62,7.382945223293388,1
BOOTP,UDP,1,255.255.255.255,68,67,331,7.384885336657177,1
TCP,TCP,1,192.168.1.1,49719,80,66,7.387077998574237,1
TCP,TCP,1,192.168.1.1,49725,80,66,7.389270660491297,1
TCP,TCP,1,192.168.1.1,49606,80,62,7.383381333784469,1
BOOTP,UDP,1,255.255.255.255,68,67,342,7.38531925237918,1
ARP,UDP,1,192.168.1.1,0,0,60,7.387509441955805,1
ARP,UDP,0,192.168.1.12,0,0,42,7.389699631532429,0
TCP,TCP,1,192.168.1.1,49720,80,66,7.3918898211090545,1
TCP,TCP,1,192.168.1.1,49527,80,66,7.3938273750677945,1
TCP,TCP,1,192.168.1.1,49726,80,66,7.387939905776444,1
TCP,TCP,1,192.168.1.1,49607,80,62,7.389875412381165,1
TCP,TCP,1,192.168.1.1,49721,80,66,7.392063060519821,1
TCP,TCP,1,192.168.1.1,49727,80,66,7.394250708658477,1
TCP,TCP,1,192.168.1.1,49608,80,62,7.388117528517661,1
TCP,TCP,1,192.168.1.1,49528,80,66,7.390050785759836,1
TCP,TCP,1,192.168.1.1,49722,80,66,7.392235898351722,1
TCP,TCP,1,192.168.1.1,49728,80,66,7.394168949305531,1
TCP,TCP,1,192.168.1.1,49529,80,66,7.388294739981863,1
TCP,TCP,1,192.168.1.1,49609,80,62,7.390225756929251,1
TCP,TCP,1,192.168.1.1,49723,80,66,7.3924083398462415,1
TCP,TCP,1,192.168.1.1,49729,80,66,7.394590922763232,1
TCP,TCP,1,192.168.1.1,49530,80,66,7.396521659590094,1
TCP,TCP,1,192.168.1.1,49610,80,62,7.3906516786747956,1
TCP,TCP,1,192.168.1.1,49724,80,66,7.392831811913343,1
TCP,TCP,1,192.168.1.1,49730,80,66,7.394760441628604,1
TCP,TCP,1,192.168.1.1,49531,80,66,7.388647942451913,1
TCP,TCP,1,192.168.1.1,49611,80,62,7.390574482868332,1
TCP,TCP,1,192.168.1.1,49731,80,66,7.39275202396523,1
TCP,TCP,1,192.168.1.1,49725,80,66,7.394929565062126,1
TCP,TCP,1,192.168.1.1,49532,80,66,7.396855826647489,1
TCP,TCP,1,192.168.1.1,49612,80,62,7.390999031327488,1
BOOTP,UDP,1,255.255.255.255,68,67,342,7.392923269355744,1
TCP,TCP,1,192.168.1.1,49527,80,66,7.3950982982669995,1
TCP,TCP,1,192.168.1.1,49726,80,66,7.397022335748748,1
TCP,TCP,1,192.168.1.1,49533,80,66,7.399197290860699,1
TCP,TCP,1,192.168.1.1,49613,80,62,7.39309412773561,1
TCP,TCP,1,192.168.1.1,49727,80,66,7.395266650253311,1
BOOTP,UDP,1,255.255.255.255,68,67,342,7.39718846110947,1
TCP,TCP,1,192.168.1.1,49528,80,66,7.399360909996727,1
TCP,TCP,1,192.168.1.1,49534,80,66,7.393514883863148,1
TCP,TCP,1,192.168.1.1,49614,80,62,7.39543460703315,1
TCP,TCP,1,192.168.1.1,49728,80,66,7.397604628924885,1
TCP,TCP,1,192.168.1.1,49529,80,66,7.39977465081662,1
TCP,TCP,1,192.168.1.1,49535,80,66,7.401944672708355,1
TCP,TCP,1,192.168.1.1,49717,80,62,7.395852267604354,1
TCP,TCP,1,192.168.1.1,49729,80,66,7.397769704628596,1
TCP,TCP,1,192.168.1.1,49530,80,66,7.399937231644309,1
TCP,TCP,1,192.168.1.1,49536,80,66,7.401854469529823,1
TCP,TCP,1,192.168.1.1,49718,80,62,7.396019175571221,1
TCP,TCP,1,192.168.1.1,49730,80,66,7.3979344050115525,1
TCP,TCP,1,192.168.1.1,49531,80,66,7.400099442882495,1
TCP,TCP,1,192.168.1.1,49537,80,66,7.402264480753439,1
TCP,TCP,1,192.168.1.1,49719,80,62,7.404179438394124,1
TCP,TCP,1,192.168.1.1,49731,80,66,7.39834832420051,1
TCP,TCP,1,192.168.1.1,49532,80,66,7.400261281987735,1
TCP,TCP,1,192.168.1.1,49538,80,66,7.402423836424318,1
TCP,TCP,1,192.168.1.1,49720,80,62,7.396351840249667,1
TCP,TCP,1,192.168.1.1,49533,80,66,7.398262669736009,1
TCP,TCP,1,192.168.1.1,49539,80,66,7.400422746427902,1
TCP,TCP,1,192.168.1.1,49721,80,62,7.402582823119796,1
TCP,TCP,1,192.168.1.1,49534,80,66,7.3965176034012385,1
TCP,TCP,1,192.168.1.1,49540,80,66,7.3984262404834436,1
BOOTP,UDP,1,255.255.255.255,68,67,342,7.400583845103006,1
TCP,TCP,1,192.168.1.1,49722,80,62,7.394527773102384,1
TCP,TCP,1,192.168.1.1,49535,80,66,7.3964342952664275,1
TCP,TCP,1,192.168.1.1,49541,80,66,7.398589433464349,1
TCP,TCP,1,192.168.1.1,49723,80,62,7.40074457166227,1
TCP,TCP,1,192.168.1.1,49536,80,66,7.394695240529771,1
TCP,TCP,1,192.168.1.1,49724,80,62,7.396847990235893,1
TCP,TCP,1,192.168.1.1,49537,80,66,7.39056173342227,1
TCP,TCP,1,192.168.1.1,49725,80,62,7.392712027787537,1
TCP,TCP,1,192.168.1.1,49538,80,66,7.38643764838337,1
TCP,TCP,1,192.168.1.1,49527,80,62,7.380177545239454,1
TCP,TCP,1,192.168.1.1,49726,80,62,7.382075873535672,1
TCP,TCP,1,192.168.1.1,49539,80,66,7.384221202182442,1
BOOTP,UDP,1,255.255.255.255,68,67,331,7.3863665308292115,1
TCP,TCP,1,192.168.1.1,49727,80,62,7.388264584688774,1
TCP,TCP,1,192.168.1.1,49528,80,62,7.382503524561628,1
TCP,TCP,1,192.168.1.1,49615,80,66,7.384399617398696,1
TCP,TCP,1,192.168.1.1,49540,80,66,7.386542507595271,1
TCP,TCP,1,192.168.1.1,49728,80,62,7.388685397791846,1
TCP,TCP,1,192.168.1.1,49529,80,62,7.382683693383353,1
TCP,TCP,1,192.168.1.1,49616,80,66,7.38457762372184,1
TCP,TCP,1,192.168.1.1,49541,80,66,7.386718081004077,1
TCP,TCP,1,192.168.1.1,49729,80,62,7.388858538286316,1
TCP,TCP,1,192.168.1.1,49530,80,62,7.382863449785424,1
TCP,TCP,1,192.168.1.1,49617,80,66,7.384755226307072,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,7.3868932561930905,1
TCP,TCP,1,192.168.1.1,49618,80,66,7.388784838974846,1
TCP,TCP,1,192.168.1.1,49619,80,66,7.390922797550938,1
TCP,TCP,1,192.168.1.1,49620,80,66,7.3930607561270305,1
TCP,TCP,1,192.168.1.1,49730,80,62,7.395198714703123,1
TCP,TCP,1,192.168.1.1,49531,80,62,7.389449840121454,1
TCP,TCP,1,192.168.1.1,49731,80,62,7.391339254257348,1
TCP,TCP,1,192.168.1.1,49621,80,66,7.393474862247599,1
BOOTP,UDP,1,255.255.255.255,68,67,342,7.395610470237849,1
TCP,TCP,1,192.168.1.1,49532,80,62,7.3896215374109655,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,7.391508807983251,1
TCP,TCP,1,192.168.1.1,49622,80,66,7.393641999558427,1
TCP,TCP,1,192.168.1.1,49533,80,62,7.395775191133603,1
TCP,TCP,1,192.168.1.1,49623,80,66,7.389792842825558,1
TCP,TCP,1,192.168.1.1,49615,80,66,7.383578424090857,1
TCP,TCP,1,192.168.1.1,49534,80,62,7.385461637859624,1
DATA,UDP,1,172.16.255.255,55384,1947,82,7.387590012971399,1
TCP,TCP,1,192.168.1.1,49624,80,66,7.389718388083175,1
BOOTP,UDP,1,255.255.255.255,68,67,331,7.391601335462448,1
TCP,TCP,1,192.168.1.1,49616,80,66,7.393729639906865,1
TCP,TCP,1,192.168.1.1,49535,80,62,7.388008256520374,1
TCP,TCP,1,192.168.1.1,49625,80,66,7.390134302061819,1
TCP,TCP,1,192.168.1.1,49536,80,62,7.383933498881595,1
TCP,TCP,1,192.168.1.1,49617,80,66,7.385812454680901,1
TCP,TCP,1,192.168.1.1,49618,80,66,7.387936035030148,1
TCP,TCP,1,192.168.1.1,49620,80,66,7.390059615379395,1
TCP,TCP,1,192.168.1.1,49619,80,66,7.391938305985044,1
TCP,TCP,1,192.168.1.1,49626,80,66,7.394061815983891,1
TCP,TCP,1,192.168.1.1,49537,80,62,7.396185325982738,1
TCP,TCP,1,192.168.1.1,49621,80,66,7.390474217037492,1
TCP,TCP,1,192.168.1.1,49627,80,66,7.392350842334215,1
TCP,TCP,1,192.168.1.1,49538,80,62,7.394472033393709,1
TCP,TCP,1,192.168.1.1,49622,80,66,7.388280505301746,1
TCP,TCP,1,192.168.1.1,49539,80,62,7.390399312444075,1
TCP,TCP,1,192.168.1.1,49628,80,66,7.392518119586405,1
TCP,TCP,1,192.168.1.1,49623,80,66,7.386579616156671,1
TCP,TCP,1,192.168.1.1,49629,80,66,7.388452156657584,1
TCP,TCP,1,192.168.1.1,49540,80,62,7.390568585232965,1
TCP,TCP,1,192.168.1.1,49624,80,66,7.384638862955336,1
TCP,TCP,1,192.168.1.1,49541,80,62,7.386509367712124,1
TCP,TCP,1,192.168.1.1,49732,80,66,7.388623423054915,1
TCP,TCP,1,192.168.1.1,49625,80,66,7.382702457504197,1
TCP,TCP,1,192.168.1.1,49733,80,66,7.384814214500051,1
DATA,UDP,1,172.16.255.255,60321,1947,82,7.386682625798542,1
TCP,TCP,1,192.168.1.1,49626,80,66,7.380527514329612,1
BOOTP,UDP,1,255.255.255.255,68,67,331,7.382636839140795,1
TCP,TCP,1,192.168.1.1,49734,80,66,7.384746163951978,1
TCP,TCP,1,192.168.1.1,49627,80,66,7.378842638956767,1
TCP,TCP,1,192.168.1.1,49735,80,66,7.3807070629285105,1
TCP,TCP,1,192.168.1.1,49736,80,66,7.37481450493987,1
TCP,TCP,1,192.168.1.1,49628,80,66,7.376676983555824,1
TCP,TCP,1,192.168.1.1,49615,80,62,7.378781598957695,1
TCP,TCP,1,192.168.1.1,49629,80,66,7.37289772543561,1
TCP,TCP,1,192.168.1.1,49737,80,66,7.374758186402256,1
TCP,TCP,1,192.168.1.1,49616,80,62,7.3768604549844685,1
TCP,TCP,1,192.168.1.1,49732,80,66,7.3709852344947,1
TCP,TCP,1,192.168.1.1,49738,80,66,7.372843689555389,1
TCP,TCP,1,192.168.1.1,49617,80,62,7.374943616553269,1
TCP,TCP,1,192.168.1.1,49733,80,66,7.3690770067316915,1
TCP,TCP,1,192.168.1.1,49739,80,66,7.370933452837923,1
TCP,TCP,1,192.168.1.1,49618,80,62,7.3730310434619515,1
TCP,TCP,1,192.168.1.1,49620,80,62,7.374887303121172,1
TCP,TCP,1,192.168.1.1,49619,80,62,7.376984825107271,1
TCP,TCP,1,192.168.1.1,49734,80,66,7.379082347093369,1
TCP,TCP,1,192.168.1.1,49740,80,66,7.37345900068827,1
TCP,TCP,1,192.168.1.1,49621,80,62,7.375313240376094,1
TCP,TCP,1,192.168.1.1,49735,80,66,7.377408499819383,1
TCP,TCP,1,192.168.1.1,49542,80,66,7.371552256173472,1
TCP,TCP,1,192.168.1.1,49741,80,66,7.373404503354841,1
TCP,TCP,1,192.168.1.1,49622,80,62,7.3754974367932045,1
TCP,TCP,1,192.168.1.1,49736,80,66,7.37734949100961,1
TCP,TCP,1,192.168.1.1,49742,80,66,7.371740425014665,1
TCP,TCP,1,192.168.1.1,49623,80,62,7.373831105793172,1
TCP,TCP,1,192.168.1.1,49543,80,66,7.367751447139714,1
TCP,TCP,1,192.168.1.1,49737,80,66,7.36959971479497,1
TCP,TCP,1,192.168.1.1,49743,80,66,7.3716880116821315,1
TCP,TCP,1,192.168.1.1,49544,80,66,7.373776308569294,1
TCP,TCP,1,192.168.1.1,49624,80,62,7.37562431606718,1
TCP,TCP,1,192.168.1.1,49738,80,66,7.377712544922238,1
TCP,TCP,1,192.168.1.1,49744,80,66,7.372115513468349,1
ARP,TCP,1,192.168.1.1,0,0,60,7.373961590437518,1
ARP,TCP,0,192.168.1.11,0,0,42,7.376047576743158,0
TCP,TCP,1,192.168.1.1,49545,80,66,7.378133563048798,1
TCP,TCP,1,192.168.1.1,49625,80,62,7.380219549354438,1
BOOTP,UDP,1,255.255.255.255,68,67,342,7.374386180747284,1
TCP,TCP,1,192.168.1.1,49739,80,66,7.376230147247175,1
TCP,TCP,1,192.168.1.1,49745,80,66,7.3783138280797305,1
TCP,TCP,1,192.168.1.1,49546,80,66,7.380157610637912,1
TCP,TCP,1,192.168.1.1,49626,80,62,7.382241223740859,1
TCP,TCP,1,192.168.1.1,49746,80,66,7.384324836843806,1
TCP,TCP,1,192.168.1.1,49740,80,66,7.378493698747156,1
TCP,TCP,1,192.168.1.1,49547,80,66,7.380575079198143,1
TCP,TCP,1,192.168.1.1,49627,80,62,7.382656459649129,1
BOOTP,UDP,1,255.255.255.255,68,67,342,7.384498058410067,1
TCP,TCP,1,192.168.1.1,49542,80,66,7.378912501478017,1
TCP,TCP,1,192.168.1.1,49741,80,66,7.380752250524367,1
TCP,TCP,1,192.168.1.1,49548,80,66,7.382831335665359,1
TCP,TCP,1,192.168.1.1,49628,80,62,7.384910420806352,1
TCP,TCP,1,192.168.1.1,49742,80,66,7.379091314873451,1
TCP,TCP,1,192.168.1.1,49543,80,66,7.380929035172797,1
TCP,TCP,1,192.168.1.1,49549,80,66,7.383005830061704,1
TCP,TCP,1,192.168.1.1,49629,80,62,7.385082624950609,1
TCP,TCP,1,192.168.1.1,49743,80,66,7.379269738389416,1
TCP,TCP,1,192.168.1.1,49544,80,66,7.381105427118732,1
TCP,TCP,1,192.168.1.1,49550,80,66,7.383179936794707,1
TCP,TCP,1,192.168.1.1,49732,80,62,7.3852544464706815,1
TCP,TCP,1,192.168.1.1,49744,80,66,7.3870898894178065,1
TCP,TCP,1,192.168.1.1,49545,80,66,7.381520062500043,1
ARP,TCP,1,192.168.1.1,0,0,60,7.383353668085823,1
ARP,TCP,0,192.168.1.10,0,0,42,7.38542589757448,0
TCP,TCP,1,192.168.1.1,49551,80,66,7.387498127063138,1
TCP,TCP,1,192.168.1.1,49733,80,62,7.389570356551794,1
TCP,TCP,1,192.168.1.1,49745,80,66,7.391403638977403,1
TCP,TCP,1,192.168.1.1,49546,80,66,7.385835473453315,1
TCP,TCP,1,192.168.1.1,49552,80,66,7.387905494606189,1
TCP,TCP,1,192.168.1.1,49734,80,62,7.389736877162531,1
TCP,TCP,1,192.168.1.1,49746,80,66,7.391806831469859,1
TCP,TCP,1,192.168.1.1,49547,80,66,7.386005913108973,1
ARP,TCP,1,192.168.1.1,0,0,60,7.387835344756838,1
ARP,TCP,0,192.168.1.12,0,0,42,7.389903028872359,0
TCP,TCP,1,192.168.1.1,49553,80,66,7.39197071298788,1
TCP,TCP,1,192.168.1.1,49735,80,62,7.394038397103401,1
TCP,TCP,1,192.168.1.1,49548,80,66,7.388241461122473,1
TCP,TCP,1,192.168.1.1,49554,80,66,7.3900688201717095,1
TCP,TCP,1,192.168.1.1,49736,80,62,7.392134239070584,1
BOOTP,UDP,1,255.255.255.255,68,67,331,7.394199657969458,1
BOOTP,UDP,1,255.255.255.255,68,67,342,7.396026766164881,1
TCP,TCP,1,192.168.1.1,49549,80,66,7.390472119737802,1
TCP,TCP,1,192.168.1.1,49555,80,66,7.39229740724887,1
TCP,TCP,1,192.168.1.1,49737,80,62,7.394360565888906,1
TCP,TCP,1,192.168.1.1,49550,80,66,7.396423724528942,1
TCP,TCP,1,192.168.1.1,49556,80,66,7.390636931775558,1
TCP,TCP,1,192.168.1.1,49738,80,62,7.392460218696456,1
TCP,TCP,1,192.168.1.1,49551,80,66,7.394521122019205,1
BOOTP,UDP,1,255.255.255.255,68,67,342,7.388742664822145,1
TCP,TCP,1,192.168.1.1,49739,80,62,7.390564021651111,1
TCP,TCP,1,192.168.1.1,49552,80,66,7.392622674581933,1
TCP,TCP,1,192.168.1.1,49740,80,62,7.38685253035754,1
TCP,TCP,1,192.168.1.1,49553,80,66,7.388671957549946,1
TCP,TCP,1,192.168.1.1,49542,80,62,7.382912278569136,1
TCP,TCP,1,192.168.1.1,49741,80,62,7.384966511256551,1
TCP,TCP,1,192.168.1.1,49554,80,66,7.386784023739472,1
TCP,TCP,1,192.168.1.1,49742,80,62,7.381032608087513,1
TCP,TCP,1,192.168.1.1,49543,80,62,7.3830846049204535,1
TCP,TCP,1,192.168.1.1,49630,80,66,7.377107251823836,1
TCP,TCP,1,192.168.1.1,49555,80,66,7.378921060022527,1
TCP,TCP,1,192.168.1.1,49743,80,62,7.380970760316978,1
TCP,TCP,1,192.168.1.1,49544,80,62,7.382784383374523,1
TCP,TCP,1,192.168.1.1,49556,80,66,7.384834018128375,1
TCP,TCP,1,192.168.1.1,49631,80,66,7.379333044499504,1
BOOTP,UDP,1,255.255.255.255,68,67,331,7.381144815383084,1
TCP,TCP,1,192.168.1.1,49744,80,62,7.383192289673065,1
TCP,TCP,1,192.168.1.1,49545,80,62,7.385239763963046,1
TCP,TCP,1,192.168.1.1,49632,80,66,7.387051281106229,1
TCP,TCP,1,192.168.1.1,49633,80,66,7.38155401137636,1
TCP,TCP,1,192.168.1.1,49634,80,66,7.383599329750252,1
TCP,TCP,1,192.168.1.1,49635,80,66,7.385408991834412,1
TCP,TCP,1,192.168.1.1,49745,80,62,7.387454244947631,1
TCP,TCP,1,192.168.1.1,49546,80,62,7.389263729899039,1
TCP,TCP,1,192.168.1.1,49746,80,62,7.391308917756747,1
TCP,TCP,1,192.168.1.1,49636,80,66,7.3858132592263095,1
TCP,TCP,1,192.168.1.1,49547,80,62,7.387856361096082,1
TCP,TCP,1,192.168.1.1,49637,80,66,7.381899728540555,1
TCP,TCP,1,192.168.1.1,49548,80,62,7.383940618706034,1
TCP,TCP,1,192.168.1.1,49638,80,66,7.377994658078529,1
TCP,TCP,1,192.168.1.1,49630,80,66,7.379798635125402,1
TCP,TCP,1,192.168.1.1,49549,80,62,7.381837253532895,1
TCP,TCP,1,192.168.1.1,49639,80,66,7.37613451226244,1
TCP,TCP,1,192.168.1.1,49550,80,62,7.377936596256667,1
TCP,TCP,1,192.168.1.1,49631,80,66,7.379973012650886,1
TCP,TCP,1,192.168.1.1,49640,80,66,7.374278377131744,1
TCP,TCP,1,192.168.1.1,49551,80,62,7.3760785720321245,1
TCP,TCP,1,192.168.1.1,49632,80,66,7.378112791163959,1
BOOTP,UDP,1,255.255.255.255,68,67,342,7.380147010295794,1
TCP,TCP,1,192.168.1.1,49633,80,66,7.3744583307456,1
TCP,TCP,1,192.168.1.1,49635,80,66,7.376490421770882,1
TCP,TCP,1,192.168.1.1,49634,80,66,7.378288609832382,1
TCP,TCP,1,192.168.1.1,49641,80,66,7.380320636439332,1
TCP,TCP,1,192.168.1.1,49552,80,62,7.382118646083222,1
BOOTP,UDP,1,255.255.255.255,68,67,331,7.384150608275923,1
TCP,TCP,1,192.168.1.1,49636,80,66,7.386182570468624,1
TCP,TCP,1,192.168.1.1,49642,80,66,7.380727609666938,1
TCP,TCP,1,192.168.1.1,49553,80,62,7.382523727513171,1
TCP,TCP,1,192.168.1.1,49637,80,66,7.384553566316447,1
TCP,TCP,1,192.168.1.1,49554,80,62,7.378872523516974,1
TCP,TCP,1,192.168.1.1,49643,80,66,7.380900243364052,1
TCP,TCP,1,192.168.1.1,49638,80,66,7.382694424019372,1
TCP,TCP,1,192.168.1.1,49555,80,62,7.377021423507384,1
BOOTP,UDP,1,255.255.255.255,68,67,342,7.379046964809829,1
TCP,TCP,1,192.168.1.1,49644,80,66,7.381072506112275,1
TCP,TCP,1,192.168.1.1,49639,80,66,7.3830980474147205,1
TCP,TCP,1,192.168.1.1,49556,80,62,7.3771976642380155,1
TCP,TCP,1,192.168.1.1,49747,80,66,7.378988107193808,1
TCP,TCP,1,192.168.1.1,49640,80,66,7.381011410760354,1
BOOTP,UDP,1,255.255.255.255,68,67,342,7.375352325300372,1
TCP,TCP,1,192.168.1.1,49748,80,66,7.377140914116882,1
TCP,TCP,1,192.168.1.1,49641,80,66,7.37149191225457,1
TCP,TCP,1,192.168.1.1,49749,80,66,7.373278700169871,1
TCP,TCP,1,192.168.1.1,49642,80,66,7.375297670241112,1
TCP,TCP,1,192.168.1.1,49750,80,66,7.369656625470422,1
TCP,TCP,1,192.168.1.1,49751,80,66,7.371441563257078,1
TCP,TCP,1,192.168.1.1,49643,80,66,7.365810546331162,1
TCP,TCP,1,192.168.1.1,49630,80,62,7.367825264751931,1
TCP,TCP,1,192.168.1.1,49644,80,66,7.361972675038782,1
TCP,TCP,1,192.168.1.1,49752,80,66,7.363985242746556,1
TCP,TCP,1,192.168.1.1,49631,80,62,7.36599781045433,1
TCP,TCP,1,192.168.1.1,49747,80,66,7.3601534175055265,1
TCP,TCP,1,192.168.1.1,49753,80,66,7.361932943347508,1
TCP,TCP,1,192.168.1.1,49632,80,62,7.36394330187928,1
TCP,TCP,1,192.168.1.1,49748,80,66,7.358338032287398,1
TCP,TCP,1,192.168.1.1,49754,80,66,7.360115715942275,1
TCP,TCP,1,192.168.1.1,49633,80,62,7.362123933054401,1
TCP,TCP,1,192.168.1.1,49634,80,62,7.364132150166527,1
TCP,TCP,1,192.168.1.1,49635,80,62,7.365909600134321,1
TCP,TCP,1,192.168.1.1,49749,80,66,7.367917754332831,1
TCP,TCP,1,192.168.1.1,49755,80,66,7.3625449361286,1
TCP,TCP,1,192.168.1.1,49636,80,62,7.364551079162967,1
TCP,TCP,1,192.168.1.1,49750,80,66,7.366557222197335,1
TCP,TCP,1,192.168.1.1,49756,80,66,7.360730871704856,1
TCP,TCP,1,192.168.1.1,49557,80,66,7.36273488228795,1
TCP,TCP,1,192.168.1.1,49637,80,62,7.364738892871045,1
TCP,TCP,1,192.168.1.1,49751,80,66,7.366512597316722,1
TCP,TCP,1,192.168.1.1,49757,80,66,7.360922535378499,1
TCP,TCP,1,192.168.1.1,49638,80,62,7.36292441803702,1
TCP,TCP,1,192.168.1.1,49558,80,66,7.364926300695539,1
TCP,TCP,1,192.168.1.1,49752,80,66,7.36692818335406,1
TCP,TCP,1,192.168.1.1,49758,80,66,7.361113795963884,1
TCP,TCP,1,192.168.1.1,49559,80,66,7.3628838543685635,1
TCP,TCP,1,192.168.1.1,49639,80,62,7.364883551232868,1
TCP,TCP,1,192.168.1.1,49753,80,66,7.366883248097172,1
TCP,TCP,1,192.168.1.1,49759,80,66,7.361304651236596,1
TCP,TCP,1,192.168.1.1,49560,80,66,7.3630728247227415,1
TCP,TCP,1,192.168.1.1,49640,80,62,7.3650704028086675,1
TCP,TCP,1,192.168.1.1,49754,80,66,7.367067980894594,1
TCP,TCP,1,192.168.1.1,49760,80,66,7.361495102483658,1
TCP,TCP,1,192.168.1.1,49561,80,66,7.363261402059995,1
TCP,TCP,1,192.168.1.1,49641,80,62,7.365256865854591,1
TCP,TCP,1,192.168.1.1,49761,80,66,7.367252329649188,1
TCP,TCP,1,192.168.1.1,49755,80,66,7.36168515098665,1
TCP,TCP,1,192.168.1.1,49562,80,66,7.363449573629486,1
TCP,TCP,1,192.168.1.1,49642,80,62,7.365442927601774,1
TCP,TCP,1,192.168.1.1,49756,80,66,7.3598834840601075,1
TCP,TCP,1,192.168.1.1,49557,80,66,7.3616461025963815,1
TCP,TCP,1,192.168.1.1,49563,80,66,7.363637351204062,1
BOOTP,UDP,1,255.255.255.255,68,67,331,7.3656285998117434,1
